,time,G(i),H_sun,T2m,WS10m,Int
4046,2019-06-18 14:00:00,111.62,25.92,16.65,0.9,0.0
4047,2019-06-18 15:00:00,118.71,39.52,17.48,1.27,1.0
4048,2019-06-18 16:00:00,222.84,53.24,18.39,1.44,1.0
4049,2019-06-18 17:00:00,148.8,67.0,19.29,1.61,0.0
4050,2019-06-18 18:00:00,838.27,80.41,20.19,1.78,0.0
4051,2019-06-18 19:00:00,169.85,83.4,20.31,1.71,0.0
4052,2019-06-18 20:00:00,862.49,70.39,20.43,1.63,0.0
4053,2019-06-18 21:00:00,149.0,56.66,20.55,1.56,0.0
4054,2019-06-18 22:00:00,101.77,42.92,20.0,1.58,0.0
4055,2019-06-18 23:00:00,109.17,29.28,19.44,1.6,0.0
4056,2019-06-19 00:00:00,54.66,15.88,18.89,1.61,0.0
4057,2019-06-19 01:00:00,5.68,2.74,17.97,1.25,0.0
4058,2019-06-19 02:00:00,0.0,0.0,17.06,0.89,0.0
4059,2019-06-19 03:00:00,0.0,0.0,16.15,0.52,0.0
4060,2019-06-19 04:00:00,0.0,0.0,15.59,0.66,0.0
4061,2019-06-19 05:00:00,0.0,0.0,15.04,0.8,0.0
4062,2019-06-19 06:00:00,0.0,0.0,14.48,0.94,0.0
4063,2019-06-19 07:00:00,0.0,0.0,14.36,1.13,0.0
4064,2019-06-19 08:00:00,0.0,0.0,14.24,1.32,0.0
4065,2019-06-19 09:00:00,0.0,0.0,14.12,1.52,0.0
4066,2019-06-19 10:00:00,0.0,0.0,14.0,1.04,0.0
4067,2019-06-19 11:00:00,0.0,0.0,13.87,0.56,0.0
4068,2019-06-19 12:00:00,0.0,0.0,13.74,0.08,0.0
4069,2019-06-19 13:00:00,88.91,12.49,14.69,0.29,0.0
4070,2019-06-19 14:00:00,288.03,25.87,15.65,0.5,0.0
4071,2019-06-19 15:00:00,507.11,39.47,16.6,0.7,0.0
4072,2019-06-19 16:00:00,701.23,53.2,17.8,1.12,0.0
4073,2019-06-19 17:00:00,846.06,66.95,19.0,1.54,0.0
4074,2019-06-19 18:00:00,926.65,80.36,20.19,1.96,0.0
4075,2019-06-19 19:00:00,935.03,83.43,20.46,1.77,0.0
4076,2019-06-19 20:00:00,748.31,70.44,20.73,1.57,0.0
4077,2019-06-19 21:00:00,414.96,56.71,20.99,1.38,0.0
4078,2019-06-19 22:00:00,555.85,42.97,20.53,1.76,0.0
4079,2019-06-19 23:00:00,291.54,29.33,20.07,2.14,0.0
4080,2019-06-20 00:00:00,119.78,15.93,19.61,2.52,0.0
4081,2019-06-20 01:00:00,13.25,2.79,18.59,1.89,0.0
4082,2019-06-20 02:00:00,0.0,0.0,17.58,1.25,0.0
4083,2019-06-20 03:00:00,0.0,0.0,16.57,0.61,0.0
4084,2019-06-20 04:00:00,0.0,0.0,16.2,0.57,0.0
4085,2019-06-20 05:00:00,0.0,0.0,15.83,0.52,0.0
4086,2019-06-20 06:00:00,0.0,0.0,15.46,0.48,0.0
4087,2019-06-20 07:00:00,0.0,0.0,14.96,0.47,0.0
4088,2019-06-20 08:00:00,0.0,0.0,14.46,0.46,0.0
4089,2019-06-20 09:00:00,0.0,0.0,13.96,0.46,0.0
4090,2019-06-20 10:00:00,0.0,0.0,13.93,0.63,0.0
4091,2019-06-20 11:00:00,0.0,0.0,13.9,0.8,0.0
4092,2019-06-20 12:00:00,0.0,0.0,13.86,0.97,0.0
4093,2019-06-20 13:00:00,63.66,12.45,14.69,0.85,0.0
4094,2019-06-20 14:00:00,135.95,25.83,15.53,0.74,0.0
4095,2019-06-20 15:00:00,161.08,39.42,16.36,0.62,0.0
4096,2019-06-20 16:00:00,387.1,53.15,17.17,1.09,0.0
4097,2019-06-20 17:00:00,880.05,66.9,17.98,1.55,0.0
4098,2019-06-20 18:00:00,557.68,80.31,18.79,2.01,0.0
4099,2019-06-20 19:00:00,740.41,83.46,18.81,1.86,0.0
4100,2019-06-20 20:00:00,258.58,70.49,18.82,1.7,0.0
4101,2019-06-20 21:00:00,604.07,56.76,18.83,1.54,0.0
4102,2019-06-20 22:00:00,496.34,43.02,18.0,1.64,0.0
4103,2019-06-20 23:00:00,160.86,29.38,17.17,1.73,0.0
4104,2019-06-21 00:00:00,97.06,15.98,16.34,1.82,0.0
4105,2019-06-21 01:00:00,9.47,2.84,15.87,1.36,0.0
4106,2019-06-21 02:00:00,0.0,0.0,15.41,0.9,0.0
4107,2019-06-21 03:00:00,0.0,0.0,14.95,0.44,0.0
4108,2019-06-21 04:00:00,0.0,0.0,14.6,0.48,0.0
4109,2019-06-21 05:00:00,0.0,0.0,14.25,0.52,0.0
4110,2019-06-21 06:00:00,0.0,0.0,13.89,0.57,0.0
4111,2019-06-21 07:00:00,0.0,0.0,13.68,0.79,0.0
4112,2019-06-21 08:00:00,0.0,0.0,13.47,1.02,0.0
4113,2019-06-21 09:00:00,0.0,0.0,13.26,1.24,0.0
4114,2019-06-21 10:00:00,0.0,0.0,13.12,1.12,0.0
4115,2019-06-21 11:00:00,0.0,0.0,12.97,1.0,0.0
4116,2019-06-21 12:00:00,0.0,0.0,12.82,0.88,0.0
4117,2019-06-21 13:00:00,66.65,12.4,14.7,0.96,0.0
4118,2019-06-21 14:00:00,283.83,25.78,16.58,1.03,0.0
4119,2019-06-21 15:00:00,500.82,39.38,18.46,1.1,0.0
4120,2019-06-21 16:00:00,693.18,53.1,20.19,1.09,0.0
4121,2019-06-21 17:00:00,836.82,66.85,21.92,1.07,0.0
4122,2019-06-21 18:00:00,917.43,80.26,23.65,1.05,0.0
4123,2019-06-21 19:00:00,128.03,83.5,24.02,1.09,0.0
4124,2019-06-21 20:00:00,122.4,70.53,24.39,1.13,0.0
4125,2019-06-21 21:00:00,117.45,56.81,24.76,1.17,0.0
4126,2019-06-21 22:00:00,217.39,43.07,23.84,1.31,0.0
4127,2019-06-21 23:00:00,212.7,29.43,22.93,1.46,0.0
4128,2019-06-22 00:00:00,11.65,16.03,22.01,1.6,0.0
4129,2019-06-22 01:00:00,0.95,2.89,21.01,1.17,0.0
4130,2019-06-22 02:00:00,0.0,0.0,20.01,0.74,0.0
4131,2019-06-22 03:00:00,0.0,0.0,19.02,0.32,0.0
4132,2019-06-22 04:00:00,0.0,0.0,18.08,0.64,0.0
4133,2019-06-22 05:00:00,0.0,0.0,17.15,0.97,0.0
4134,2019-06-22 06:00:00,0.0,0.0,16.21,1.3,0.0
4135,2019-06-22 07:00:00,0.0,0.0,16.0,1.02,0.0
4136,2019-06-22 08:00:00,0.0,0.0,15.78,0.74,0.0
4137,2019-06-22 09:00:00,0.0,0.0,15.56,0.46,0.0
4138,2019-06-22 10:00:00,0.0,0.0,15.31,0.53,0.0
4139,2019-06-22 11:00:00,0.0,0.0,15.06,0.61,0.0
4140,2019-06-22 12:00:00,0.0,0.0,14.8,0.69,0.0
4141,2019-06-22 13:00:00,13.59,12.35,16.04,0.74,0.0
4142,2019-06-22 14:00:00,82.5,25.73,17.28,0.8,0.0
4143,2019-06-22 15:00:00,163.01,39.33,18.51,0.86,0.0
4144,2019-06-22 16:00:00,405.44,53.05,20.16,1.09,0.0
4145,2019-06-22 17:00:00,576.83,66.8,21.8,1.33,0.0
4146,2019-06-22 18:00:00,924.63,80.22,23.44,1.57,0.0
4147,2019-06-22 19:00:00,933.12,83.54,24.22,1.72,0.0
4148,2019-06-22 20:00:00,925.91,70.58,25.0,1.88,0.0
4149,2019-06-22 21:00:00,759.55,56.86,25.77,2.03,1.0
4150,2019-06-22 22:00:00,237.14,43.12,25.02,1.6,0.0
4151,2019-06-22 23:00:00,146.56,29.48,24.27,1.18,0.0
4152,2019-06-23 00:00:00,125.43,16.07,23.52,0.76,0.0
4153,2019-06-23 01:00:00,15.15,2.93,21.93,0.6,0.0
4154,2019-06-23 02:00:00,0.0,0.0,20.34,0.45,0.0
4155,2019-06-23 03:00:00,0.0,0.0,18.76,0.29,0.0
4156,2019-06-23 04:00:00,0.0,0.0,18.21,0.37,0.0
4157,2019-06-23 05:00:00,0.0,0.0,17.67,0.46,0.0
4158,2019-06-23 06:00:00,0.0,0.0,17.12,0.54,0.0
4159,2019-06-23 07:00:00,0.0,0.0,16.74,0.5,0.0
4160,2019-06-23 08:00:00,0.0,0.0,16.36,0.46,0.0
4161,2019-06-23 09:00:00,0.0,0.0,15.98,0.43,0.0
4162,2019-06-23 10:00:00,0.0,0.0,15.54,0.64,0.0
4163,2019-06-23 11:00:00,0.0,0.0,15.09,0.86,0.0
4164,2019-06-23 12:00:00,0.0,0.0,14.64,1.08,0.0
4165,2019-06-23 13:00:00,27.18,12.31,15.84,1.03,0.0
4166,2019-06-23 14:00:00,362.92,25.68,17.05,0.99,0.0
4167,2019-06-23 15:00:00,508.73,39.28,18.25,0.95,0.0
4168,2019-06-23 16:00:00,705.05,53.0,19.84,1.21,0.0
4169,2019-06-23 17:00:00,851.96,66.75,21.43,1.47,0.0
4170,2019-06-23 18:00:00,934.57,80.18,23.02,1.72,0.0
4171,2019-06-23 19:00:00,944.96,83.58,23.84,1.33,0.0
4172,2019-06-23 20:00:00,881.0,70.63,24.66,0.93,0.0
4173,2019-06-23 21:00:00,219.36,56.91,25.47,0.54,0.0
4174,2019-06-23 22:00:00,522.29,43.16,24.94,0.91,0.0
4175,2019-06-23 23:00:00,171.91,29.52,24.42,1.27,1.0
4176,2019-06-24 00:00:00,127.75,16.11,23.89,1.64,0.0
4177,2019-06-24 01:00:00,18.93,2.97,22.23,1.88,0.0
4178,2019-06-24 02:00:00,0.0,0.0,20.57,2.11,0.0
4179,2019-06-24 03:00:00,0.0,0.0,18.91,2.34,0.0
4180,2019-06-24 04:00:00,0.0,0.0,18.24,2.4,0.0
4181,2019-06-24 05:00:00,0.0,0.0,17.57,2.46,0.0
4182,2019-06-24 06:00:00,0.0,0.0,16.89,2.51,0.0
4183,2019-06-24 07:00:00,0.0,0.0,16.21,2.33,0.0
4184,2019-06-24 08:00:00,0.0,0.0,15.53,2.15,0.0
4185,2019-06-24 09:00:00,0.0,0.0,14.84,1.97,0.0
4186,2019-06-24 10:00:00,0.0,0.0,14.51,1.5,0.0
4187,2019-06-24 11:00:00,0.0,0.0,14.18,1.03,0.0
4188,2019-06-24 12:00:00,0.0,0.0,13.85,0.55,0.0
4189,2019-06-24 13:00:00,7.76,12.26,15.13,0.93,0.0
4190,2019-06-24 14:00:00,95.12,25.63,16.42,1.31,0.0
4191,2019-06-24 15:00:00,354.68,39.23,17.7,1.68,0.0
4192,2019-06-24 16:00:00,573.37,52.95,19.25,1.85,0.0
4193,2019-06-24 17:00:00,610.39,66.71,20.8,2.01,0.0
4194,2019-06-24 18:00:00,581.23,80.14,22.34,2.18,0.0
4195,2019-06-24 19:00:00,871.31,83.63,23.13,1.58,0.0
4196,2019-06-24 20:00:00,766.67,70.68,23.92,0.97,0.0
4197,2019-06-24 21:00:00,379.92,56.95,24.7,0.37,0.0
4198,2019-06-24 22:00:00,615.9,43.21,24.21,0.62,0.0
4199,2019-06-24 23:00:00,132.88,29.57,23.72,0.86,0.0
4200,2019-06-25 00:00:00,161.44,16.16,23.23,1.1,0.0
4201,2019-06-25 01:00:00,17.99,3.01,21.93,1.63,0.0
4202,2019-06-25 02:00:00,0.0,0.0,20.63,2.16,0.0
4203,2019-06-25 03:00:00,0.0,0.0,19.33,2.69,0.0
4204,2019-06-25 04:00:00,0.0,0.0,18.27,2.4,0.0
4205,2019-06-25 05:00:00,0.0,0.0,17.21,2.1,0.0
4206,2019-06-25 06:00:00,0.0,0.0,16.15,1.81,0.0
4207,2019-06-25 07:00:00,0.0,0.0,15.75,1.55,0.0
4208,2019-06-25 08:00:00,0.0,0.0,15.35,1.29,0.0
4209,2019-06-25 09:00:00,0.0,0.0,14.94,1.03,0.0
4210,2019-06-25 10:00:00,0.0,0.0,14.75,0.95,0.0
4211,2019-06-25 11:00:00,0.0,0.0,14.55,0.86,0.0
4212,2019-06-25 12:00:00,0.0,0.0,14.35,0.77,0.0
4213,2019-06-25 13:00:00,52.28,12.2,15.34,0.73,0.0
4214,2019-06-25 14:00:00,217.97,25.58,16.33,0.69,1.0
4215,2019-06-25 15:00:00,502.84,39.18,17.32,0.65,0.0
4216,2019-06-25 16:00:00,697.24,52.91,18.64,0.88,0.0
4217,2019-06-25 17:00:00,844.01,66.66,19.96,1.11,0.0
4218,2019-06-25 18:00:00,925.69,80.1,21.28,1.34,0.0
4219,2019-06-25 19:00:00,982.43,83.68,22.15,1.74,0.0
4220,2019-06-25 20:00:00,653.66,70.73,23.02,2.14,0.0
4221,2019-06-25 21:00:00,686.9,57.0,23.89,2.54,0.0
4222,2019-06-25 22:00:00,303.75,43.26,23.37,2.18,0.0
4223,2019-06-25 23:00:00,220.49,29.61,22.86,1.83,0.0
4224,2019-06-26 00:00:00,135.26,16.19,22.34,1.48,0.0
4225,2019-06-26 01:00:00,17.04,3.04,20.67,1.36,0.0
4226,2019-06-26 02:00:00,0.0,0.0,19.0,1.25,0.0
4227,2019-06-26 03:00:00,0.0,0.0,17.34,1.13,0.0
4228,2019-06-26 04:00:00,0.0,0.0,16.67,1.02,0.0
4229,2019-06-26 05:00:00,0.0,0.0,16.0,0.9,0.0
4230,2019-06-26 06:00:00,0.0,0.0,15.32,0.79,0.0
4231,2019-06-26 07:00:00,0.0,0.0,14.99,0.76,0.0
4232,2019-06-26 08:00:00,0.0,0.0,14.66,0.74,0.0
4233,2019-06-26 09:00:00,0.0,0.0,14.33,0.72,0.0
4234,2019-06-26 10:00:00,0.0,0.0,14.2,0.71,0.0
4235,2019-06-26 11:00:00,0.0,0.0,14.07,0.7,0.0
4236,2019-06-26 12:00:00,0.0,0.0,13.93,0.69,0.0
4237,2019-06-26 13:00:00,51.76,12.15,14.99,0.59,0.0
4238,2019-06-26 14:00:00,280.87,25.53,16.05,0.49,0.0
4239,2019-06-26 15:00:00,498.76,39.13,17.1,0.39,0.0
4240,2019-06-26 16:00:00,693.9,52.86,18.41,0.51,0.0
4241,2019-06-26 17:00:00,839.65,66.62,19.71,0.63,0.0
4242,2019-06-26 18:00:00,921.38,80.07,21.01,0.74,0.0
4243,2019-06-26 19:00:00,953.89,83.74,21.89,0.97,0.0
4244,2019-06-26 20:00:00,802.12,70.78,22.77,1.2,0.0
4245,2019-06-26 21:00:00,689.8,57.05,23.65,1.42,0.0
4246,2019-06-26 22:00:00,269.48,43.3,23.1,1.86,0.0
4247,2019-06-26 23:00:00,29.12,29.65,22.55,2.29,0.0
4248,2019-06-27 00:00:00,61.15,16.23,22.0,2.73,0.0
4249,2019-06-27 01:00:00,6.63,3.07,20.12,1.96,0.0
4250,2019-06-27 02:00:00,0.0,0.0,18.24,1.19,0.0
4251,2019-06-27 03:00:00,0.0,0.0,16.37,0.41,0.0
4252,2019-06-27 04:00:00,0.0,0.0,15.73,0.48,0.0
4253,2019-06-27 05:00:00,0.0,0.0,15.1,0.54,0.0
4254,2019-06-27 06:00:00,0.0,0.0,14.46,0.61,0.0
4255,2019-06-27 07:00:00,0.0,0.0,14.29,0.58,0.0
4256,2019-06-27 08:00:00,0.0,0.0,14.11,0.56,0.0
4257,2019-06-27 09:00:00,0.0,0.0,13.93,0.54,0.0
4258,2019-06-27 10:00:00,0.0,0.0,13.79,0.48,0.0
4259,2019-06-27 11:00:00,0.0,0.0,13.65,0.42,0.0
4260,2019-06-27 12:00:00,0.0,0.0,13.5,0.36,0.0
4261,2019-06-27 13:00:00,30.09,12.09,14.67,0.41,0.0
4262,2019-06-27 14:00:00,100.94,25.47,15.84,0.47,0.0
4263,2019-06-27 15:00:00,197.14,39.08,17.01,0.52,0.0
4264,2019-06-27 16:00:00,533.57,52.81,17.83,1.07,0.0
4265,2019-06-27 17:00:00,837.98,66.57,18.65,1.62,0.0
4266,2019-06-27 18:00:00,811.33,80.04,19.46,2.17,0.0
4267,2019-06-27 19:00:00,829.67,83.79,19.45,2.63,0.0
4268,2019-06-27 20:00:00,908.48,70.83,19.44,3.1,0.0
4269,2019-06-27 21:00:00,461.96,57.1,19.43,3.57,0.0
4270,2019-06-27 22:00:00,315.06,43.34,19.15,3.49,0.0
4271,2019-06-27 23:00:00,348.08,29.69,18.87,3.42,0.0
4272,2019-06-28 00:00:00,33.0,16.26,18.59,3.34,0.0
4273,2019-06-28 01:00:00,2.84,3.1,17.75,2.59,0.0
4274,2019-06-28 02:00:00,0.0,0.0,16.91,1.85,0.0
4275,2019-06-28 03:00:00,0.0,0.0,16.07,1.1,0.0
4276,2019-06-28 04:00:00,0.0,0.0,15.47,1.06,0.0
4277,2019-06-28 05:00:00,0.0,0.0,14.87,1.01,0.0
4278,2019-06-28 06:00:00,0.0,0.0,14.27,0.97,0.0
4279,2019-06-28 07:00:00,0.0,0.0,13.86,0.75,0.0
4280,2019-06-28 08:00:00,0.0,0.0,13.45,0.53,0.0
4281,2019-06-28 09:00:00,0.0,0.0,13.04,0.32,0.0
4282,2019-06-28 10:00:00,0.0,0.0,12.87,0.39,0.0
4283,2019-06-28 11:00:00,0.0,0.0,12.7,0.46,0.0
4284,2019-06-28 12:00:00,0.0,0.0,12.52,0.54,0.0
4285,2019-06-28 13:00:00,84.65,12.04,13.63,0.54,0.0
4286,2019-06-28 14:00:00,280.09,25.42,14.74,0.54,0.0
4287,2019-06-28 15:00:00,497.95,39.03,15.85,0.54,0.0
4288,2019-06-28 16:00:00,692.37,52.76,16.68,1.46,0.0
4289,2019-06-28 17:00:00,884.08,66.53,17.51,2.39,0.0
4290,2019-06-28 18:00:00,814.83,80.01,18.33,3.31,0.0
4291,2019-06-28 19:00:00,237.8,83.86,18.47,3.29,0.0
4292,2019-06-28 20:00:00,358.78,70.89,18.6,3.26,0.0
4293,2019-06-28 21:00:00,89.99,57.14,18.73,3.24,0.0
4294,2019-06-28 22:00:00,139.16,43.39,18.2,3.05,0.0
4295,2019-06-28 23:00:00,134.06,29.73,17.67,2.86,0.0
4296,2019-06-29 00:00:00,156.43,16.3,17.14,2.68,0.0
4297,2019-06-29 01:00:00,20.83,3.13,16.2,2.15,0.0
4298,2019-06-29 02:00:00,0.0,0.0,15.26,1.62,0.0
4299,2019-06-29 03:00:00,0.0,0.0,14.33,1.09,0.0
4300,2019-06-29 04:00:00,0.0,0.0,14.05,0.93,0.0
4301,2019-06-29 05:00:00,0.0,0.0,13.78,0.77,0.0
4302,2019-06-29 06:00:00,0.0,0.0,13.5,0.61,0.0
4303,2019-06-29 07:00:00,0.0,0.0,13.39,0.74,0.0
4304,2019-06-29 08:00:00,0.0,0.0,13.28,0.88,0.0
4305,2019-06-29 09:00:00,0.0,0.0,13.17,1.02,0.0
4306,2019-06-29 10:00:00,0.0,0.0,13.17,0.86,0.0
4307,2019-06-29 11:00:00,0.0,0.0,13.17,0.69,0.0
4308,2019-06-29 12:00:00,0.0,0.0,13.16,0.52,0.0
4309,2019-06-29 13:00:00,76.96,11.98,14.36,0.66,0.0
4310,2019-06-29 14:00:00,279.42,25.37,15.56,0.79,0.0
4311,2019-06-29 15:00:00,559.79,38.97,16.76,0.92,0.0
4312,2019-06-29 16:00:00,576.17,52.71,18.07,0.95,0.0
4313,2019-06-29 17:00:00,682.82,66.49,19.37,0.97,0.0
4314,2019-06-29 18:00:00,689.98,79.99,20.67,0.99,0.0
4315,2019-06-29 19:00:00,341.39,83.92,21.28,1.35,0.0
4316,2019-06-29 20:00:00,166.51,70.94,21.88,1.71,0.0
4317,2019-06-29 21:00:00,127.1,57.19,22.48,2.07,0.0
4318,2019-06-29 22:00:00,212.36,43.43,21.79,1.64,0.0
4319,2019-06-29 23:00:00,82.5,29.77,21.11,1.2,0.0
4320,2019-06-30 00:00:00,108.71,16.33,20.42,0.77,0.0
4321,2019-06-30 01:00:00,12.31,3.15,19.24,0.73,0.0
4322,2019-06-30 02:00:00,0.0,0.0,18.06,0.68,0.0
4323,2019-06-30 03:00:00,0.0,0.0,16.89,0.63,0.0
4324,2019-06-30 04:00:00,0.0,0.0,16.42,0.58,0.0
4325,2019-06-30 05:00:00,0.0,0.0,15.95,0.53,0.0
4326,2019-06-30 06:00:00,0.0,0.0,15.47,0.48,0.0
4327,2019-06-30 07:00:00,0.0,0.0,15.29,0.45,0.0
4328,2019-06-30 08:00:00,0.0,0.0,15.11,0.41,0.0
4329,2019-06-30 09:00:00,0.0,0.0,14.92,0.37,0.0
4330,2019-06-30 10:00:00,0.0,0.0,14.84,0.64,0.0
4331,2019-06-30 11:00:00,0.0,0.0,14.75,0.91,0.0
4332,2019-06-30 12:00:00,0.0,0.0,14.66,1.17,0.0
4333,2019-06-30 13:00:00,34.21,11.92,15.63,1.14,0.0
4334,2019-06-30 14:00:00,201.55,25.31,16.61,1.1,0.0
4335,2019-06-30 15:00:00,166.39,38.92,17.58,1.06,0.0
4336,2019-06-30 16:00:00,433.83,52.67,18.45,1.42,0.0
4337,2019-06-30 17:00:00,835.11,66.45,19.31,1.78,0.0
4338,2019-06-30 18:00:00,572.54,79.96,20.17,2.14,0.0
4339,2019-06-30 19:00:00,768.75,83.99,20.28,1.59,0.0
4340,2019-06-30 20:00:00,274.33,70.99,20.38,1.03,0.0
4341,2019-06-30 21:00:00,612.05,57.23,20.48,0.48,0.0
4342,2019-06-30 22:00:00,530.58,43.47,19.89,0.98,0.0
4343,2019-06-30 23:00:00,20.38,29.8,19.31,1.49,0.0
4344,2019-07-01 00:00:00,96.09,16.35,18.72,1.99,0.0
4345,2019-07-01 01:00:00,10.41,3.17,17.25,1.39,0.0
4346,2019-07-01 02:00:00,0.0,0.0,15.79,0.79,0.0
4347,2019-07-01 03:00:00,0.0,0.0,14.33,0.19,0.0
4348,2019-07-01 04:00:00,0.0,0.0,14.07,0.4,0.0
4349,2019-07-01 05:00:00,0.0,0.0,13.81,0.62,0.0
4350,2019-07-01 06:00:00,0.0,0.0,13.55,0.83,0.0
4351,2019-07-01 07:00:00,0.0,0.0,13.37,0.95,0.0
4352,2019-07-01 08:00:00,0.0,0.0,13.2,1.07,0.0
4353,2019-07-01 09:00:00,0.0,0.0,13.02,1.19,0.0
4354,2019-07-01 10:00:00,0.0,0.0,13.03,0.99,0.0
4355,2019-07-01 11:00:00,0.0,0.0,13.04,0.8,0.0
4356,2019-07-01 12:00:00,0.0,0.0,13.05,0.61,0.0
4357,2019-07-01 13:00:00,52.41,11.86,14.45,0.61,0.0
4358,2019-07-01 14:00:00,149.15,25.25,15.85,0.61,0.0
4359,2019-07-01 15:00:00,335.63,38.87,17.25,0.61,0.0
4360,2019-07-01 16:00:00,556.77,52.62,18.23,1.23,0.0
4361,2019-07-01 17:00:00,831.02,66.41,19.21,1.86,0.0
4362,2019-07-01 18:00:00,799.03,79.94,20.19,2.48,0.0
4363,2019-07-01 19:00:00,787.85,84.07,20.15,1.88,0.0
4364,2019-07-01 20:00:00,561.29,71.04,20.12,1.27,0.0
4365,2019-07-01 21:00:00,786.78,57.28,20.09,0.66,0.0
4366,2019-07-01 22:00:00,551.98,43.51,19.39,1.09,0.0
4367,2019-07-01 23:00:00,171.56,29.83,18.7,1.52,0.0
4368,2019-07-02 00:00:00,124.18,16.38,18.0,1.94,0.0
4369,2019-07-02 01:00:00,16.09,3.19,17.11,1.73,0.0
4370,2019-07-02 02:00:00,0.0,0.0,16.22,1.52,0.0
4371,2019-07-02 03:00:00,0.0,0.0,15.34,1.31,0.0
4372,2019-07-02 04:00:00,0.0,0.0,15.01,1.08,0.0
4373,2019-07-02 05:00:00,0.0,0.0,14.69,0.84,0.0
4374,2019-07-02 06:00:00,0.0,0.0,14.36,0.61,0.0
4375,2019-07-02 07:00:00,0.0,0.0,14.02,0.82,0.0
4376,2019-07-02 08:00:00,0.0,0.0,13.67,1.04,0.0
4377,2019-07-02 09:00:00,0.0,0.0,13.33,1.26,0.0
4378,2019-07-02 10:00:00,0.0,0.0,13.25,1.1,0.0
4379,2019-07-02 11:00:00,0.0,0.0,13.17,0.94,0.0
4380,2019-07-02 12:00:00,0.0,0.0,13.09,0.79,0.0
4381,2019-07-02 13:00:00,89.17,11.8,14.25,0.65,0.0
4382,2019-07-02 14:00:00,269.47,25.2,15.42,0.52,0.0
4383,2019-07-02 15:00:00,470.35,38.82,16.58,0.39,0.0
4384,2019-07-02 16:00:00,511.8,52.57,17.09,0.75,0.0
4385,2019-07-02 17:00:00,724.68,66.37,17.59,1.11,0.0
4386,2019-07-02 18:00:00,450.08,79.93,18.1,1.48,0.0
4387,2019-07-02 19:00:00,214.77,84.15,17.96,1.86,0.0
4388,2019-07-02 20:00:00,134.57,71.09,17.83,2.24,0.0
4389,2019-07-02 21:00:00,87.51,57.32,17.69,2.62,0.0
4390,2019-07-02 22:00:00,128.96,43.54,17.38,2.32,0.0
4391,2019-07-02 23:00:00,215.0,29.87,17.06,2.01,0.0
4392,2019-07-03 00:00:00,68.68,16.4,16.75,1.71,0.0
4393,2019-07-03 01:00:00,9.47,3.2,15.64,1.42,0.0
4394,2019-07-03 02:00:00,0.0,0.0,14.52,1.13,0.0
4395,2019-07-03 03:00:00,0.0,0.0,13.41,0.84,0.0
4396,2019-07-03 04:00:00,0.0,0.0,12.95,0.95,0.0
4397,2019-07-03 05:00:00,0.0,0.0,12.5,1.06,0.0
4398,2019-07-03 06:00:00,0.0,0.0,12.05,1.17,0.0
4399,2019-07-03 07:00:00,0.0,0.0,11.9,0.93,0.0
4400,2019-07-03 08:00:00,0.0,0.0,11.75,0.69,0.0
4401,2019-07-03 09:00:00,0.0,0.0,11.6,0.46,0.0
4402,2019-07-03 10:00:00,0.0,0.0,11.65,0.46,0.0
4403,2019-07-03 11:00:00,0.0,0.0,11.69,0.47,0.0
4404,2019-07-03 12:00:00,0.0,0.0,11.74,0.48,0.0
4405,2019-07-03 13:00:00,124.44,11.74,12.89,0.5,0.0
4406,2019-07-03 14:00:00,119.39,25.14,14.04,0.51,0.0
4407,2019-07-03 15:00:00,277.11,38.77,15.19,0.52,0.0
4408,2019-07-03 16:00:00,454.12,52.53,15.95,1.13,0.0
4409,2019-07-03 17:00:00,838.05,66.33,16.7,1.74,0.0
4410,2019-07-03 18:00:00,921.76,79.91,17.46,2.34,0.0
4411,2019-07-03 19:00:00,433.8,84.23,17.57,1.75,0.0
4412,2019-07-03 20:00:00,713.31,71.15,17.69,1.15,0.0
4413,2019-07-03 21:00:00,771.83,57.36,17.81,0.55,0.0
4414,2019-07-03 22:00:00,490.18,43.58,17.43,1.14,0.0
4415,2019-07-03 23:00:00,195.55,29.89,17.04,1.73,0.0
4416,2019-07-04 00:00:00,46.59,16.42,16.66,2.32,0.0
4417,2019-07-04 01:00:00,4.73,3.21,16.06,1.89,0.0
4418,2019-07-04 02:00:00,0.0,0.0,15.46,1.47,0.0
4419,2019-07-04 03:00:00,0.0,0.0,14.87,1.05,0.0
4420,2019-07-04 04:00:00,0.0,0.0,14.63,0.9,0.0
4421,2019-07-04 05:00:00,0.0,0.0,14.39,0.74,0.0
4422,2019-07-04 06:00:00,0.0,0.0,14.15,0.59,0.0
4423,2019-07-04 07:00:00,0.0,0.0,13.84,0.68,0.0
4424,2019-07-04 08:00:00,0.0,0.0,13.54,0.77,0.0
4425,2019-07-04 09:00:00,0.0,0.0,13.23,0.86,0.0
4426,2019-07-04 10:00:00,0.0,0.0,12.93,0.7,0.0
4427,2019-07-04 11:00:00,0.0,0.0,12.63,0.54,0.0
4428,2019-07-04 12:00:00,0.0,0.0,12.33,0.39,0.0
4429,2019-07-04 13:00:00,15.13,11.67,13.9,0.62,1.0
4430,2019-07-04 14:00:00,58.24,25.08,15.46,0.86,0.0
4431,2019-07-04 15:00:00,406.96,38.72,17.03,1.09,0.0
4432,2019-07-04 16:00:00,587.63,52.48,17.74,1.24,0.0
4433,2019-07-04 17:00:00,726.22,66.3,18.45,1.38,0.0
